# Number, X_IMAGE, Y_IMAGE, MAG_AUTO, MAGGER_AUTO, FLAGS, FLAGS_WEIGHT, FWHM_IMAGE, BACKGROUND, ALPHA_J2000, DELTA_J2000
2,2378.0022,280.07095,-17.409870161743164,0.0036684175,0,0,1.4581541,-0.12472503,57.30042937278442,23.40852799966868
9,4370768,301.60327,-14.014562888183594,0.005273094,0,0,1.6319916,7.9305162,56.960677927152,23.409918787894156
6,1958.4385,270.00528,-11.905964,0.0047704848,0,0,1.8601071,83.1681,57.367271001403594,23.40432080858221
7,1594.6575,267.65875,-9.6630535,0.022510318,0,0,3.4633331,81.916466,57.42859719111894,23.403755271513543
8,2217.0032,275.6997,-12.189832,0.004177661,0,0,1.8429914,86.29299,57.323683437086,23.4053311859076
9,2772.5,259.45087,-9.921608,0.0124864,1,2,0.13015947,84.670235,57.23002476449502,23.403054429134137
10,2397.9382,275.13565,-9.380399,0.032584757,1,0,8.472682,89.1573,57.29317934254568,23.405327281179392
11,1264.6812,261.2577,-8.559815,0.033612333,1,2,4.9416504,81.79838,57.48422010559295,23.402560605625123
12,3840.0332,265.54654,-9.23173,0.029438155,1,0,5.1361747,101.38568,57.05004813805832,23.404296487771923
13,3775.0537,260.33524,-8.266632,0.032796375,1,2,3.6643107,110.82488,57.061002252581154,23.40347792409174
14,5371383,264.02533,-8.800923,0.023646984,1,2,1.7261293,86.67484,56.79186762558889,23.40413017908119
15,2765.6174,264.3292,-7.608171,0.061231323,0,0,1.9357967,84.649994,57.23118718428663,23.40380656231159
16,4014.0203,261.47604,-7.1494856,0.06792957,1,0,1.4454092,92.41721,57.02071394778652,23.403695930258795
17,6135167,268.60922,-7.73029,0.07050819,1,0,2.8619914,89.9054,56.66309580998896,23.404715289291648
18,926583,269.6481,-9.139893,0.020016486,0,0,1.8775333,81.648125,57.54122190007001,23.403628810319915
19,6687.3457,284.4728,-11.096436,0.0070868856,0,0,1.7262826,89.76279,56.56999576156197,23.407014161387504
20,3824194,273.54886,-8.499124,0.04027227,3,0,3.7571921,102.83931,57.052720211767564,23.405531622002936
21,7575.2495,277.1483,-7.635076,0.05093769,0,0,1.7645383,86.86223,56.42030513683363,23.405515438498984
22,1346.8259,275.57172,-7.090982,0.08102576,0,0,1.4461963,81.52093,57.47038248346696,23.4048277850296
23,7587.0,273.0,-8.183487,0.041080724,1,2,7.1107306,86.737495,56.41832642018186,23.404867869242647
24,8721922,284.8921,-8.358363,0.040328857,1,0,5.89471,87801,56.22698900322608,23.40603045421858
25,7902.0,275.0,-7.29423,0.08245423,1,2,7.1107306,87.00411,56.36522044126525,23.405012682833114
26,2863.8582,285.40445,-8.24405,0.03461706,0,0,1.6980608,84.89545,57.21463317657517,23.407103388721563
27,4455.1807,284.12988,-8.400759,0.02964606,0,0,1.7003318,86.26591,56.94633803948274,23.407250286304514
28,6229.2393,313.42715,-12.447604,0.0037024263,0,0,1.9231071,90.14853,56.647223219307946,23.41162661586503
29,8986886,285.60306,-7.4524198,0.06949141,0,0,2.0098193,87.781906,56.18232142011628,23.40594880543897
30,3314.1597,286.99164,-8.197612,0.044077635,0,0,1.8372529,93.851654,57.1387143550402,23.40749277928936
31,6173237,290.48254,-9.023585,0.021371314,0,0,1.6886362,90.075096,56.65667156438205,23.40809042431875
32,8380.46,287.95752,-8.116992,0.037409116,0,0,1.8974605,87.24929,56.284550833251295,23.40673294488999
33,361.60983,287.9003,-8.119322,0.039725572,0,0,2.0647106,81.49701,57.636477227337544,23.406022253718458
34,2392.1775,292.42105,-9.049951,0.042543888,3,0,8.252634,88.74122,57.29415919202948,23.40799893848049
35,3450.0605,289.9717,-7.805737,0.051319603,0,0,1.8013189,107.66238,57.11580255534414,23.407990038620746
36,909.0877,289.9122,-8.773104,0.024208983,0,0,1.7810276,81.55973,57.544187376070205,23.40675128168287
37,4303268,287.36572,-6.887195,0.08527121,0,0,1.7212962,88.673874,56.97195092627273,23.407737843077808
38,4020.2722,294.50217,-8.747443,0.024750663,0,0,2.0742514,92.31624,57.01966547349558,23.408806463590352
39,3360.7754,303.0356,-9.855565,0.02700747,2,0,9.484666,97.0878,57.13085990451965,23.409987780350097
40,953.7469,300.88623,-10.17898,0.01118917,0,0,1.7651074,81.54327,57.53666742910563,23.408480694527075
36,1172.0869,353.56723,-14.03019933227539,0.0052363276,0,0,1.6051629,6.324945,57.500007379655685,23.416752383600944
42,8634509,301.0721,-9.619727,0.015404072,0,0,1.9104227,87.62897,56.24171271932417,23.408594016214714
43,6833.5146,296374,-7.1726937,0.06780515,0,0,2.3396235,89.699875,56.545347559307714,23.408805034579352
44,3035841,314.11795,-11.710197,0.005254708,0,0,1.809069,86.52735,57.18564816558417,23.41160497270419
45,4546.5127,299.35892,-8.701017,0.02631501,0,0,1.7224834,85.657425,56.9309403057632,23.40961228359448
46,2322.4644,299.28952,-9.342208,0.033230096,3,0,7.999199,88.14435,57.30591590935463,23.409030065220392
47,3344.1287,298.0,-8.6626835,0.040462952,2,0,4.4374576,95.91506,57.13366501119318,23.409204183008914
48,357.06088,334.32477,-13.097155,0.002727014,0,0,1.8325006,81.65921,57.637286376186104,23.41320045297042
49,9113796,310.36255,-10.3076,0.0107116345,0,0,1.8984244,87.835266,56.16090604124861,23.409682860578684
50,7551.56,305.78787,-10.031695,0.012082469,0,0,1.700107,87.2326,56.42428321034371,23.40995785048848
51,1460.9928,303.2139,-9.793604,0.013571096,0,0,1.6936998,81.64218,57.45115503880961,23.409175455026656
52,8881388,304.1625,-9.564725,0.016061956,0,0,1.8996855,87.80912,56.20009083595416,23.40889783338082
40,3307.2744,446.7612,-16.530005469055176,0.005589382,0,0,1.6180333,-0.41264683,57.143823981059626,23.43474136910045
54,2536.2458,318.0435,-11.107457,0.0070185126,0,0,1.824016,83.97262,57.269882140239794,23.41202530438178
55,3246095,300.52606,-6.966244,0.085994385,0,0,2.509319,90.816086,57.15019434833946,23.409567335771868
56,2876.1235,306.9373,-9.5753,0.0155017525,0,0,1.8750058,84.91888,57.21257394019125,23.41043916887558
57,1602713,304.2996,-7.5657606,0.050376896,0,0,1.8398023,81.91265,57.42726332790471,23.409428603322038
58,4203.5596,313.37643,-9.987842,0.012361307,0,0,2.9199898,89.76642,56.98876533556667,23.41175121112403
59,3382.5525,308.9788,-9.280037,0.03718521,2,0,7.855369,99.328285,57.12719001337958,23.410913111258775
60,2309.9585,318.3348,-9.341329,0.034482706,1,0,8.867538,87.3878,57.30803412236199,23.411970817664557
61,1848.9819,315.77652,-9.4054575,0.016854372,0,0,1.7391562,82.608696,57.385751670578806,23.411343569833214
62,2404.2136,309.4154,-8.065618,0.05272106,0,0,3.500176,87.87499,57.2921384177052,23.410633489947518
63,819.22375,309.46002,-6.9859214,0.09308677,0,0,1.8107202,81.24795,57.559352529001025,23.409710530723462
64,6451278,315.8423,-8.868895,0.023382034,0,0,1.8005003,89.71679,56.609785852714836,23.411940606545347
65,4223.5117,312.86896,-8.713004,0.025631366,0,0,1.6869967,89.54716,56.98540119577153,23.41167501374662
66,775.5665,330043,-10.77701,0.008291058,0,0,1.9683081,81.15273,57.566729378242854,23.412862743990594
67,492.0717,338.69275,-11.892465,0.0048384857,0,0,2.0227156,81.15708,57.614529781934664,23.41398439548012
68,3831.6235,317.41687,-7.424074,0.052077476,0,0,1.6791626,102.87168,57.051476720627846,23.412319977708496
69,510.0226,335.0936,-10.893067,0.007826821,0,0,1.902273,81.19483,57.61150036971072,23.413441736549927
70,839.79895,322.24557,-7.734136,0.046929628,0,0,1.7762358,81.27778,57.55589432430717,23.411703485462038
71,8874514,325.50616,-8.638143,0.028498355,0,0,1.8843836,87.80963,56.20123225498377,23.412204772471355
72,2931.2869,325.3252,-8.265291,0.0335148,0,0,1.7712133,85.24264,57.20328056266983,23.41330346861833
73,2267.7412,325.16956,-9.197167,0.018707305,0,0,1.6507605,86.391884,57.31515547657727,23.413008624459252
74,690.5408,330.2866,-9.2952,0.018425025,0,0,1.8898592,81.02956,57.581063688723376,23.412837027142512
75,5879.04,326.94492,-8.328308,0.030777901,0,0,1.6299732,88.10142,56.70626566250778,23.413793970230103
76,5642181,337.27756,-9.548527,0.015760258,0,0,1.7462058,87.703064,56.746200410339334,23.415431388244958
77,5784583,332.6561,-7.312995,0.061146367,0,0,1.600845,87.913345,56.722190805475805,23.41469426562055
78,1663.9324,336585,-8.441399,0.030340025,0,0,1.6725112,81.94561,57.416963254298665,23.41445907296083
79,5111492,349.5066,-10.599104,0.008981414,0,0,1.957069,85.469925,56.83567986037671,23.41737350655717
80,7623.7935,336.77225,-7.706312,0.04954578,0,0,1.8438007,87.300705,56.4120876999935,23.414715713276706
81,6319559,346.53986,-9.910686,0.012963784,0,0,1.8420746,89.97151,56.63198507623912,23.416726393540692
82,9397064,342.09564,-7.9654117,0.04585461,0,0,2.0100443,87.25224,56.113124076405704,23.414366534516294
83,6361.0684,342.10428,-7.1836805,0.07258341,0,0,1.6936858,89.81578,56.62498756900947,23.41602899217896
84,7681.2383,345438,-8.16257,0.036588646,0,0,1.6202619,87.359406,56.402397546983295,23.416027310811298
85,531.69403,345.47064,-8.538324,0.028903766,0,0,1.6031222,81.17006,57.60785601193946,23.415064082236395
86,3940152,342.9984,-7.9654727,0.04431006,0,0,1.6329671,94.98689,57.03318287558871,23.41629682409417
60,2953874,397.97827,-13.740347189941406,0.0059945034,0,0,1.8364111,7.3141074,57.199607769471186,23.424523569905393
88,4208.6025,357.2419,-10.751683,0.008338422,0,0,1.622924,90.12462,56.98792078435185,23.41853842365699
89,5406553,348.56866,-8.392083,0.030820137,0,0,1.7513005,86.896675,56.785928558916595,23.41720682599946
90,2808.5693,348.50433,-9.140213,0.020013211,0,0,1.1266797,84.750534,57.223980797566306,23.416845484256044
91,4820.1484,365.11682,-11.499542,0.0058120782,0,0,1.7717668,84.37733,56.884804697767045,23.41979448436223
92,7699.6113,352.80963,-8.880435,0.023344278,0,0,1.6540502,87.42292,56.39929559030081,23.417158342375032
93,3789.4822,350061,-8.301614,0.035433535,0,0,1.7462854,110.4517,57.05858908374365,23.417362512141235
94,699.55237,349.8283,-7.416135,0.0846989,0,0,2.428411,80.9849,57.57956092890649,23.415866968707416
95,8377.68,353.62704,-7.888962,0.047371354,0,0,2.0161994,87.651245,56.284972637361186,23.416894189409934
96,4455.1006,351.11096,-8.332619,0.031091766,0,0,1.7184047,86.2347,56.9463569617366,23.417613209508158
97,2368.3406,363.5695,-10.307196,0.010437526,0,0,1.8603041,86.37721,57.298213819029776,23.418995666213306
98,8180.9053,353.34735,-7.291104,0.06411667,0,0,2.017143,88.18091,56.31814861326562,23.416972841305753
99,6063933,353.21625,-7.5188165,0.056994632,0,0,1.9391848,89.77682,56.67508477022711,23.417821157904537
100,8340059,369.38284,-11.467962,0.0059164735,0,0,1.9196396,87.88036,56.29130425711657,23.419355567649742
101,2532.5403,362165,-10.2030525,0.010998143,0,0,1.6163026,84.06492,57.2705276549981,23.41884983277376
102,5133913,355.83563,-6.9702053,0.086337976,0,0,1.5812713,85.688934,56.83189905835845,23.418351616716944
103,919.29865,381.1366,-12.135896,0.004285651,0,0,1.8549407,81.33792,57.542538799938434,23.420871348320766
104,5615277,364.4417,-7.995175,0.061164726,0,0,3.2285948,87.830055,56.750732541651125,23.419637841172296
105,8796981,362.02747,-6.8867574,0.104762495,0,0,2.0360632,87.9294,56.21427393808222,23.41791060368406
106,6039609,362.04123,-8.783262,0.02481431,0,0,1.860821,89.6692,56.67918400240928,23.419191772700085
107,3425.8083,361.9739,-8.305137,0.032979332,0,0,1.6059189,104.18503,57.11991230481844,23.419123505876687
108,4545.77,376.06067,-10.696519,0.00856376,0,0,1.7207791,85.74697,56.93107036858071,23.42147911754826
109,6045511,370.79636,-9.312609,0.01806186,0,0,1.9072157,89.753525,56.67818674231976,23.420545042906387
110,2830.1565,364.84424,-7.646796,0.04866668,0,0,1.6531612,84.768845,57.22034772008071,23.41938141384756
111,8828756,370.85388,-9.636162,0.015406057,0,0,1.896081,87.87314,56.20890980535691,23.419253329117552
112,1498.0,381.6439,-11.190693,0.0067473287,0,0,1.6168475,81.56737,57.44496943782107,23.421331718750974
113,6258449,368.60992,-7.2304177,0.06819433,0,0,2.125847,90.23122,56.64228253020275,23.420156789096527
115,6587497,372.71503,-8.900209,0.023191597,0,0,1.6647646,90.10931,56.5867989185618,23.420698521001675
116,3780.3494,376.7745,-9.338159,0.018092088,0,0,1.8136048,112.50421,57.06013481891032,23.421493694661155
90,7310549,446.88672,-14.912111563720703,0.0034733403,0,0,1.8043554,7.44135,56.46494991761171,23.431871684745243
118,883236,382.0962,-9.968447,0.012558288,0,0,1.9027501,81.20614,57.548619650125175,23.420993998800675
119,2804332,372.03146,-7.952759,0.040232714,0,0,1.6223096,84.59747,57.22470500544094,23.420483840171244
121,4193226,411.62744,-13.162451,0.002645947,0,0,1.7366854,91.84406,56.99052082329684,23.42695084781093
122,4813731,373.79587,-7.6312494,0.058158845,0,0,1.7184373,84.43526,56.88588689630589,23.421137216429308
123,1968315,379.42114,-9.041272,0.021287479,0,0,1.873447,82.87814,57.365669991806264,23.421253572002907
124,515.3616,376.99136,-8.193984,0.036134735,0,0,1.7949976,80.96724,57.61063716645131,23.419927604312203
125,1696.7845,383.60092,-9.252119,0.018566782,0,0,1.8090103,81.91188,57.41145457569891,23.421751687260727
126,4771.4717,386.93466,-8.6693945,0.02634044,0,0,1.6199912,84.53808,56.89301283931967,23.42316951167774
127,827.9296,403.2548,-11.382471,0.0061370614,0,0,1.7932872,81.04375,57.55796144392813,23.424227293156097
128,9019376,398.70148,-10.904392,0.0078761205,0,0,2.186441,87.75738,56.17674881991164,23.423421087177914
129,8585.22,398.81464,-10.936567,0.0076733916,0,0,1.8986331,87.952255,56.24994810795745,23.423748777702986
130,1536.2039,385.8516,-7.6049385,0.055239934,0,0,1.8842332,81.644936,57.43853092684848,23.422005764014386
131,4336.2114,387.58267,-7.6307545,0.05047247,0,0,1.8337228,88.85645,56.966407185164734,23.423246040395096
132,4033.7317,401.55484,-10.545409,0.009287245,0,0,1.6915812,92.40897,57.01741402233425,23.425371052983202
133,6571429,391.1652,-7.755544,0.06759826,0,0,3.1937404,90.20807,56.589501731563026,23.42355801808663
134,3223.0266,386.47168,-7.1631722,0.072486386,0,0,1.9859825,91.342674,57.15411213059403,23.422857467098538
135,3470743,390.24908,-9.055987,0.038470488,2,0,6.670185,114.106094,57.11234365836797,23.423509503613097
136,4211.5137,412.19467,-11.778709,0.0050956868,0,0,1.8853611,92.017365,56.9874371092923,23.427040767012723
137,7846.4795,428.89328,-12.904233,0.0029912218,0,0,2.1110702,88.40065,56.374487080702075,23.428851627601986
138,1176.0186,399626,-9.556529,0.015484261,0,0,1.8006036,81.480064,57.49926975870063,23.423908657850525
139,6607.1406,400.62952,-9.566155,0.0156068625,0,0,1.6487342,90.09948,56.583476764379306,23.425011061104012
140,8290305,394.98038,-8.275638,0.035488516,0,0,1.9763716,88.136986,56.29967504198822,23.423346840766847
141,4557.8364,408.36316,-11.0363655,0.007304028,0,0,1.6853467,85.67727,56.929037654247196,23.426477464042545
142,8936778,405.78183,-9.988757,0.012646318,0,0,1.9779468,87.74459,56.19066893722129,23.42457808485705
143,3225004,405.28458,-10.238271,0.010867782,0,0,1.7765286,91.938705,57.15378492978355,23.425768653777773
144,4088.9358,400.07556,-8.934069,0.022510689,0,0,1.7319001,91.96752,57.00810506235371,23.425150117540667
145,3624.0,648.00885,99.0,99.0,0,0,15.723934,99.087265,57.08656580060802,23.463425182169743
146,5688.4805,412.44293,-10.832813,0.008015198,0,0,5.8671336,88.0373,56.73838114376181,23.42705377537844
147,1472.5879,399.67673,-7.365106,0.06464505,0,0,1.8191813,81.466675,57.449266385137555,23.424106037804933
148,2012.4535,403.3268,-9.130418,0.019736825,0,0,1.6437398,82.99042,57.358241654816155,23.424974898034797
149,9361949,406.92163,-9.189989,0.019603958,0,0,2.0009463,87.74964,56.118984563426274,23.42442393853828
150,7882.3354,402.02094,-7.475654,0.06356348,0,0,1.8569067,88.59019,56.3684576553945,23.424674692990003
151,1759.3213,405.06195,-7.352894,0.06761701,0,0,1.974575,82.189224,57.4009239118654,23.425107290376044
152,1275806,410.48914,-7.662101,0.067190796,0,0,2.4113379,81.3862,57.48245296105358,23.425654806948952
153,4783449,410.1938,-6.5826564,0.09525845,0,0,1.6984694,84.61032,56.89099348848166,23.426768221235047
154,1601.7382,419.23972,-8.10903,0.061456412,0,0,5.731455,81.583435,57.42750348600589,23.427210152909424
155,3009795,418.5451,-9.315644,0.018185873,0,0,1.6525042,86.588356,57.19007866585451,23.427752536234856
156,890.84155,413.4536,-7.2622566,0.07264981,0,0,1.953755,81.11876,57.54736256974571,23.42585059693041
157,840.6039,424.83698,-10.199575,0.011118456,0,0,1.879315,80.96337,57.55584210344919,23.42757537374532
158,2700.6868,419.55566,-9.034483,0.02116496,0,0,1.1756032,83.93015,57.24220165211109,23.427796967907096
159,409.29767,421.58734,-7.990575,0.042019434,0,0,1.789866,81.260925,57.628558833544275,23.426742373201648
42,7970.6196,415.14767,-11.121577276916504,0.09020991,1,0,1.3741028,-0.5028045,56.35741458101485,23.42961676503398
100,4978.1123,428.8652,-9.404288096466065,0.055004805,0,0,1.8292463,7.025924,56.8582732746941,23.429628050871735
162,1027.1244,425.31622,-8.342966,0.044826567,0,0,3.4807508,81.32027,57.524393809229245,23.427781921111666
163,9258806,422.47604,-8.956305,0.022755345,0,0,1.8235648,87.2338,56.13636037564449,23.426913418199725
164,6422347,419.9746,-8.194686,0.05119582,0,0,2.9730527,90.12749,56.61463065039758,23.428059538636287
165,5521.35,421.09357,-7.87027,0.044956405,0,0,1.7240638,87.92415,56.7665625201026,23.428414848034553
166,8801075,419.50137,-7.2515783,0.076834165,0,0,1.8729395,87.990036,56.213537807737616,23.42679915903596
100,4978.1123,428.8652,-9.404288096466065,0.055004805,0,0,1.8292463,7.025924,56.8582732746941,23.429628050871735
168,7223814,425.79205,-9.07732,0.021304173,0,0,1.8199558,90.28064,56.47948230474639,23.42867398226001
169,7560984,423.27493,-7.170849,0.0668259,0,0,1.8316654,88.24639,56.422630025666656,23.4281296591404
170,5486323,464.5174,-13.288131,0.002496497,0,0,1.8061086,88.20609,56.77246345190796,23.435137298441646
171,6950.8755,423.79532,-7.776504,0.049110994,0,0,1.6609523,89.86837,56.52550668967791,23.42847537865761
172,5443318,429.6519,-8.82023,0.038450077,0,0,3.012171,87.58782,56.77971994595378,23.42974781519693
173,4462.7476,424.92163,-7.995389,0.040283743,0,0,1.6574459,86.26223,56.94507339319653,23.429033377755108
174,5985669,429.88956,-9.504219,0.016077805,0,0,1.8039241,89.770004,56.68826352716986,23.429700182198996
175,3341.2134,426.96194,-8.651969,0.025762869,0,0,1.8902416,98.33905,57.13419612142767,23.42915551222054
176,8543724,428.03397,-7.5099206,0.05518975,0,0,1.8388457,88.08621,56.25692261417776,23.428297049788416
177,4631107,433.71933,-8.60991,0.027243445,0,0,1.7833124,84.99701,56.91668344624023,23.430403909316325
178,4357436,463.3414,-12.28591,0.0039997934,0,0,3.6103125,89.02433,56.96283584730126,23.434969027893622
179,3255445,438.4349,-8.123687,0.038951628,0,0,1.9928517,94.00078,57.14866263101184,23.43090636363902
180,1606.9635,437.05814,-8.699519,0.024638547,0,0,1.7634453,81.657166,57.42663416088544,23.429969884445377
181,4342.7285,439.07538,-7.897925,0.04872848,0,0,1.7375132,89.2999,56.96531357074985,23.4312133536262
182,1307.7882,438.8346,-7.2349954,0.059585553,0,0,1.5936381,81.314095,57.47708088492741,23.43006067493725
183,7577.8906,454796,-10.937628,0.0076416754,0,0,1.8707281,88.29395,56.419761781052415,23.4329979925865
184,3870.3755,442.1979,-10.069701,0.02513003,3,0,11.592004,99.80351,57.04496781573359,23.431632433357414
185,2313.6099,442.34396,-8.253908,0.035211924,0,0,1.8431125,84.56452,57.307482423487606,23.431158037474514
186,5637856,440.14908,-7.7276525,0.06800657,0,0,1.9920623,88.196236,56.74691337171501,23.43134774076396
187,4303.4976,440.1636,-8.753407,0.025177378,0,0,1.9585453,91.05848,56.971929304685425,23.431377936821175
188,8578527,443.5316,-8.715763,0.025921099,0,0,1.849851,88.09735,56.25104274589047,23.430671275448972
189,2727.1428,457.3184,-11.259377,0.006515316,0,0,1.8854723,83.923416,57.237756844785515,23.43364959218157
190,2416.5576,441.6689,-7.9000325,0.04498393,0,0,1.8107836,84.83509,57.290122626719935,23.431100016164596
191,5456.5693,453.50284,-8.86397,0.03744789,0,0,4.168272,87.94888,56.777482378195636,23.433436497370646
192,5364505,449.18454,-9.760582,0.0140812555,0,0,1.645229,87.36474,56.793008137633294,23.43277765166752
193,3887.9216,447.90417,-9.301881,0.032357983,0,0,6.4800615,98.556816,57.042010120353915,23.43251838127657
194,2981511,445.2347,-7.71887,0.051121898,0,0,1.6816932,86.21344,57.19485810441753,23.431872246359447
195,1495226,444.71747,-7.987869,0.04174387,0,0,1.7922803,81.5732,57.44548009938836,23.431088002425252
196,2637956,456.17896,-10.278535,0.010659459,0,0,1.6291285,83.99611,57.25279583793436,23.433438218725318
197,5384.3843,445.97064,-8.766668,0.024456475,0,0,1.6568837,87.454994,56.789656148203356,23.432278541341798
198,5370058,446.68335,-7.7837625,0.05380007,0,0,1.7814668,87.38308,56.79207194143012,23.43239016168652
199,2168.0032,446.97662,-8.067083,0.037637264,0,0,1.7645121,83.303894,57.33203758077883,23.431805832662572
200,8778549,447.7868,-7.5225573,0.05399162,0,0,1.778055,88.10764,56.21731325209573,23.431191109392394
201,5829224,447.93793,-7.0351214,0.074190594,0,0,1.8138664,88.40618,56.714641131306514,23.43252234495217
202,5920755,470.21765,-11.497352,0.005818397,0,0,1.7765205,89.76201,56.69920123099505,23.435952445960936
203,1559.1349,458.4897,-10.177599,0.01122283,0,0,1.6810594,81.697975,57.434713150418474,23.43325719143847
204,1774.3314,453.45953,-8.635387,0.026553288,0,0,1.6279017,82.22579,57.3984232646955,23.43260322818345
205,4117764,464.6249,-10.51124,0.009442465,0,0,1.5238817,92.13246,57.00325356563946,23.435140803478234
206,5529065,469.44986,-11.371689,0.0061748154,0,0,1.7634581,88.27346,56.76525496305823,23.435895373824827
207,8623856,454.09323,-8.186179,0.036044348,0,0,1.8884207,88.12891,56.24339155415544,23.432274480509452
208,3898458,451.25946,-8.7716255,0.038186844,2,0,4.4240484,97.90345,57.04023399512436,23.433039331224457
209,3361.4226,465.14536,-10.440819,0.009793251,0,0,1.6798145,98.53368,57.13079984504261,23.43506853007
210,1017.19086,486.81625,-12.762429,0.0031906243,0,0,1.855054,81.191025,57.52611654013697,23.43728944087557
211,8801056,456.13223,-7.4063363,0.066400446,0,0,2.0793974,88.04477,56.21351173771954,23.432466155173675
212,6173.48,464.8916,-10.216066,0.010971925,0,0,1.6263252,90.74175,56.656583960218235,23.43507386090518
213,3091.1084,465.79504,-9.772095,0.013904781,0,0,1.8544905,87.42709,57.176384209497634,23.43508930886449
214,6693506,457.7978,-7.4090166,0.05945223,0,0,1.8266609,90.745834,56.56889260280676,23.43382768441089
215,1824.7188,475.67218,-10.826898,0.008028359,0,0,1.4860948,82.40276,57.38994051772832,23.43606761798174
216,3308.7522,465.29138,-8.903455,0.026844274,0,0,1.5696467,96.48712,57.13968193852363,23.435076625609735
217,5239.5503,462.9396,-9.246416,0.018298808,0,0,1.6739691,87.06909,56.8140786275127,23.434915890123314
218,3760.5166,462.79388,-9.48643,0.016156215,0,0,1.6194482,110.859024,57.06349804116066,23.434798258237958
219,6871.6333,459.72336,-7.0887446,0.086745255,0,0,1.6759977,89.92576,56.538854054495616,23.434063410741018
220,6843825,462.0246,-8.638428,0.02686681,0,0,1.6882343,90.06269,56.54354237885091,23.434429530496878
221,3170.4895,461.86066,-7.2178297,0.07008144,0,0,1.8189933,89.40464,57.162996538932425,23.434505391554456
222,7106.5337,485.20193,-11.580282,0.0055981157,0,0,1.7951864,90.12856,56.49923119812212,23.437914481222975
223,8431455,493.1141,-12.213851,0.0041524265,0,0,1.8131555,88.51945,56.27580521847782,23.438439247940497
224,391.51196,467.90494,-7.1277065,0.06919031,0,0,1.8288498,81.23518,57.631599411669676,23.433893467193204
225,4092076,474.02765,-9.506928,0.015636101,0,0,1.6345081,92.08604,57.007586990165365,23.436592063576416
226,5214.8784,468.74863,-8.159257,0.035987124,0,0,1.7320873,87.05767,56.8182388393445,23.435816302829906
227,9131967,470.0022,-7.1676493,0.08314468,0,0,2.0796301,87872,56.157704355164654,23.434365529941623
228,3342.8752,470.90128,-6.904656,0.09043062,0,0,2.0666246,97.73271,57.133929349515576,23.43595400484904
229,4082885,477.33847,-9.436273,0.016470773,0,0,1.5595342,92.05915,57.00913745178065,23.43710302581588
230,3406755,483.23325,-9.005756,0.03450854,3,0,5.409718,100.44767,57.12316058162099,23.437879068390284
231,9455452,481.01498,-9.731601,0.014669636,0,0,1.7884568,88.53439,56.10315138366153,23.43580921492288
232,5342.4277,479.00497,-8.504052,0.029734813,0,0,1.6576847,87.33352,56.796728119822504,23.437393334387792
233,8064.1753,480.55984,-8.535643,0.029352006,0,0,1.8848296,89.077484,56.337746390737244,23.436722702069126
234,1953.4387,480.06583,-8.732769,0.024816453,0,0,1.8159897,82.538666,57.36823744340293,23.436816506442202
235,3217359,481.23618,-7.76638,0.044864684,0,0,1.7738942,91.84291,57.15509925209002,23.43751716045517
236,1711.9857,484.32492,-8.951148,0.022365613,0,0,1.8775604,82.17511,57.40895574730633,23.437343257244
237,732.4286,482.1206,-6.7974715,0.10268859,0,0,2.233428,80.50631,57.574128910565655,23.436357726409
238,7427.3955,488.0437,-9.281317,0.018559776,0,0,1.7715662,89.547195,56.44512173102553,23.43821395434773
239,4297287,488.2593,-9.441292,0.028640348,1,0,7.683772,92.169495,56.972982016875804,23.438818475087423
240,5705015,489.02634,-9.665735,0.014801556,0,0,1.6709577,88.336365,56.735579754736655,23.4388998748508
241,3904.4016,521.25055,-12.968702,0.0028957163,0,0,2.1741593,96.37659,57.03924517060911,23.443869059027456
242,6758349,484.95944,-7.1084456,0.09298398,0,0,3.3704097,90.987206,56.557947526856104,23.438007987439697
243,5083976,484.98898,-7.057284,0.07523569,0,0,1.545414,86.16302,56.840313225154226,23.43833592620896
244,4028.1262,487.36572,-7.5813174,0.05750023,0,0,1.8432487,92.42599,57.01837361275032,23.438646465414127
245,2570308,487.2339,-7.0574327,0.07727933,0,0,1.4503106,84.005516,57.2642176113902,23.43821522779759
246,2446.9934,488.15253,-7.4948525,0.06756162,0,0,1.8001678,83.96992,57.28501308871171,23.438304940976398
247,5927251,493.44287,-8.738609,0.025378067,0,0,1.7179137,89.95358,56.69810069890154,23.43954448494329
248,1316.9838,491.17557,-8.747894,0.024256917,0,0,1.7598133,81.27016,57.475567945821,23.43816411160033
249,8116.6323,489.30536,-7.6695046,0.05031235,0,0,1.9213536,89.008156,56.32889502544691,23.438044971028464
250,4320651,494.71915,-8.543652,0.05330468,2,0,6.115703,90.80999,56.96904260163923,23.439820224828612
251,1723.1047,491.9189,-7.83647,0.044625387,0,0,1.7835659,82.19365,57.4070855889391,23.438524435553774
252,4419966,504.21588,-10.174415,0.011283972,0,0,1.6589515,87.62544,56.952294663664475,23.441298240150253
253,4151374,496.33133,-8.519498,0.04173383,0,0,2.5218763,92.7677,56.99759024246578,23.440050670036314
254,1368.0679,494.96518,-7.1976695,0.06673318,0,0,1.8824861,81.28256,57.46695657258866,23.438782894067117
255,7717.3335,520.06573,-12.170634,0.004223278,0,0,1.9403766,88.572136,56.39621047298221,23.443025392857876
256,2386.5388,498.0149,-7.501676,0.05611406,0,0,1.6025734,83.81974,57.29521271189352,23.439804066471186
